date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2016-09-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,6333.33,1.13
2016-09-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,12666.67,2.26
2016-09-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4800,0.86
2016-09-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-09-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,870,0.16
2016-09-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-09-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,12500,2.23
2016-09-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,6000,1.07
2016-09-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-09-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,15000,2.68
2016-09-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,9615.38,1.72
2016-09-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,6730.77,1.2
2016-10-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4800,0.86
2016-10-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5600,1
2016-10-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,12000,2.14
2016-10-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6667,1.19
2016-10-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4800,0.86
2016-10-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,8250.33,1.47
2016-10-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7333,1.31
2016-10-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,6000,1.07
2016-10-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,6000,1.07
2016-10-15,Eastern,Kono,Kono,1788,8.65,-10.98,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,7359.45,1.32
2016-10-15,Eastern,Kono,Kono,1788,8.65,-10.98,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7333,1.31
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,5000,0.89
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5769,1.03
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8451,1.51
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,11029,1.97
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,8333,1.49
2016-10-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,9000,1.61
2016-10-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3502,0.63
2016-10-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8167,1.46
2016-10-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,6150,1.1
2016-10-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,9667,1.73
2016-10-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,5200,0.93
2016-10-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-10-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,Northern,Bombali,Bombali,1776,9.25,-12.16,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,8333,1.49
2016-10-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,5600,1
2016-10-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4800,0.86
2016-10-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222,3.97
2016-10-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,5000,0.89
2016-10-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,10000,1.79
2016-10-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,29556,5.28
2016-10-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,6941.18,1.24
2016-10-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,8151.5,1.46
2016-10-15,Southern,Bonthe,Bo,341,7.54,-12.26,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4800,0.86
2016-10-15,Southern,Bonthe,Bo,341,7.54,-12.26,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,9717,1.74
2016-10-15,Southern,Bonthe,Bo,341,7.54,-12.26,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,Southern,Bonthe,Bo,341,7.54,-12.26,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,7874,1.41
2016-10-15,Southern,Bonthe,Bo,341,7.54,-12.26,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7000,1.25
2016-10-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-10-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,6905,1.23
2016-10-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26667,4.77
2016-10-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,11500,2.06
2016-10-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,8333,1.49
2016-10-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,7000,1.25
2016-10-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,9049,1.62
2016-10-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26043,4.65
2016-10-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,7600,1.36
2016-10-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7500,1.34
2016-10-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,6000,1.07
2016-10-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,10471,1.87
2016-10-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,32609,5.83
2016-10-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6667,1.19
2016-10-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5200,0.93
2016-10-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8250,1.47
2016-10-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,33333,5.96
2016-10-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,9538.5,1.7
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4076.79,0.73
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4723.64,0.85
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,17000.79,3.05
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,24096,4.33
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,12000,2.16
2016-11-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6665.29,1.2
2016-11-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3742.47,0.67
2016-11-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,12855.97,2.31
2016-11-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,30810.36,5.54
2016-11-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,8250.33,1.48
2016-11-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7927.18,1.42
2016-11-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3548.07,0.64
2016-11-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4460.11,0.8
2016-11-15,Eastern,Kono,Kono,1788,8.65,-10.98,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,17220.14,3.09
2016-11-15,Eastern,Kono,Kono,1788,8.65,-10.98,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,5978.57,1.07
2016-11-15,Eastern,Kono,Kono,1788,8.65,-10.98,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,8439,1.52
2016-11-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4000,0.72
2016-11-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3950,0.71
2016-11-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,12000,2.16
2016-11-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,28000,5.03
2016-11-15,North Western,Kambia,Kambia,1789,9.12,-12.92,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7500,1.35
2016-11-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4885.67,0.88
2016-11-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,7897,1.42
2016-11-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,36586,6.57
2016-11-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4293.85,0.77
2016-11-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,14881,2.67
2016-11-15,Northern,Bombali,Bombali,1776,9.25,-12.16,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,7942.62,1.43
2016-11-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4467,0.8
2016-11-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,21388.75,3.84
2016-11-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7663.18,1.38
2016-11-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4092.64,0.74
2016-11-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4022.17,0.72
2016-11-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,10975.5,1.97
2016-11-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,26144,4.7
2016-11-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,9929.67,1.78
2016-11-15,Southern,Bonthe,Bo,341,7.54,-12.26,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3955,0.71
2016-11-15,Southern,Bonthe,Bo,341,7.54,-12.26,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,28333.33,5.09
2016-11-15,Southern,Bonthe,Bo,341,7.54,-12.26,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,7874,1.41
2016-11-15,Southern,Bonthe,Bo,341,7.54,-12.26,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7491.75,1.35
2016-11-15,Southern,Bonthe,Bo,341,7.54,-12.26,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,9596.2,1.72
2016-11-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4449,0.8
2016-11-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5116.36,0.92
2016-11-15,Southern,Bonthe,Bonthe,1774,7.53,-12.5,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,8459.45,1.52
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4271.82,0.77
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3951.77,0.71
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,9479.91,1.7
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,31000,5.57
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6341.27,1.14
2016-11-15,Southern,Moyamba,Moyamba,1775,8.16,-12.44,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,10500,1.89
2016-11-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4109,0.74
2016-11-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,25974,4.67
2016-11-15,Southern,Pujehun,Pujehun,350,7.36,-11.72,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,8175,1.47
2016-11-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,13597.5,2.44
2016-11-15,Western Area,Western Urban,Freetown,1772,8.47,-13.23,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,34000,6.11
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,1107.27,0.2
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4091.33,0.74
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,16981.47,3.08
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,24096,4.38
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,6296.2,1.14
2016-12-15,Eastern,Kailahun,Kailahun,344,8.28,-10.57,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,9090,1.65
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3741,0.68
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,5172,0.94
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,SLL,1600,0.29
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,12901.94,2.34
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,31678.12,5.75
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,40816,7.41
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7936,1.44
2016-12-15,Eastern,Kenema,Kenema,342,7.88,-11.19,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,6367,1.16
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,1190.36,0.22
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4130.71,0.75
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4469.64,0.81
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,SLL,1901.36,0.35
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,14009.07,2.54
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,26666.57,4.84
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,oil and fats,Oil (palm),62,KG,actual,Retail,SLL,7732.5,1.4
2016-12-15,Eastern,Kono,Kono,1788,8.65,-10.98,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,5816.43,1.06
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,863.43,0.16
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,3962.29,0.72
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,3951.14,0.72
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,SLL,969.57,0.18
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,23531.83,4.27
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,28015.86,5.09
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,oil and fats,Oil (vegetable),96,KG,actual,Retail,SLL,12640.43,2.3
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,7761,1.41
2016-12-15,North Western,Kambia,Kambia,1789,9.12,-12.92,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,5567.71,1.01
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,1027.09,0.19
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4396,0.8
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,8590.91,1.56
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,36585.17,6.65
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,31395.91,5.7
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,oil and fats,Oil (vegetable),96,KG,actual,Retail,SLL,12714.18,2.31
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,8587.64,1.56
2016-12-15,North Western,Port Loko,Port Loko,345,8.77,-12.78,pulses and nuts,Pigeon peas,155,KG,actual,Retail,SLL,7155.38,1.3
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4356.79,0.79
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4074.71,0.74
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,cereals and tubers,Sweet potatoes,87,KG,actual,Retail,SLL,1533,0.28
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,14880,2.7
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,SLL,32856.86,5.97
2016-12-15,Northern,Bombali,Bombali,1776,9.25,-12.16,oil and fats,Oil (vegetable),96,KG,actual,Retail,SLL,12933.71,2.35
2016-12-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,1308,0.24
2016-12-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4252.55,0.77
2016-12-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,"meat, fish and eggs",Meat (beef),141,KG,actual,Retail,SLL,22222,4.04
2016-12-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,oil and fats,Oil (vegetable),96,KG,actual,Retail,SLL,12835.45,2.33
2016-12-15,Northern,Koinadugu,Koinadugu,1773,9.52,-11.36,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,SLL,7682.8,1.4
2016-12-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Cassava,68,KG,actual,Retail,SLL,427.5,0.078
2016-12-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (imported),64,KG,actual,Retail,SLL,4092.64,0.74
2016-12-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,cereals and tubers,Rice (local),71,KG,actual,Retail,SLL,4022.17,0.73
2016-12-15,Northern,Tonkolili,Tonkolili,1777,8.98,-11.79,"meat, fish and eggs",Fish (bonga),152,KG,actual,Retail,SLL,10975.5,1.99
